record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R03483,BLD-D,科研实验楼D,lab,2026-04-19 06:00:00,345.1,11.25,114.4,351.48,7.5,12.3,15.7,49.1,58.1,FCU-D-04,normal
R03484,BLD-D,科研实验楼D,lab,2026-04-19 09:00:00,436.81,12.14,146.02,427.12,6.5,11.9,18.1,50.3,65.0,FCU-D-04,normal
R03485,BLD-D,科研实验楼D,lab,2026-04-19 12:00:00,417.25,11.89,138.8,404.04,6.8,12.4,22.0,62.0,91.7,FCU-D-04,normal
R03486,BLD-D,科研实验楼D,lab,2026-04-19 15:00:00,491.21,11.46,147.94,373.06,7.0,11.7,22.2,57.1,94.3,FCU-D-04,abnormal
R03487,BLD-D,科研实验楼D,lab,2026-04-19 18:00:00,354.15,11.59,118.25,342.46,7.4,12.4,19.1,58.1,95,FCU-D-04,normal
R03488,BLD-D,科研实验楼D,lab,2026-04-19 21:00:00,340.63,11.49,113.91,344.3,6.1,11.5,16.3,47.0,12.2,FCU-D-04,normal
R03489,BLD-A,综合教学楼A,teaching,2026-04-20 00:00:00,216.13,9.25,71.2,223.01,7.0,12.0,14.3,56.7,3.2,AHU-A-01,normal
R03490,BLD-A,综合教学楼A,teaching,2026-04-20 03:00:00,234.02,9.48,77.61,234.51,6.8,10.9,13.0,44.9,3.8,AHU-A-01,normal
R03491,BLD-A,综合教学楼A,teaching,2026-04-20 06:00:00,243.26,9.63,80.67,241.06,6.1,12.5,15.6,53.1,50.8,AHU-A-01,normal
R03492,BLD-A,综合教学楼A,teaching,2026-04-20 09:00:00,284.56,10.03,94.37,294.95,7.0,12.5,18.6,55.6,57.7,AHU-A-01,normal
R03493,BLD-A,综合教学楼A,teaching,2026-04-20 12:00:00,277.82,9.93,91.88,261.31,6.2,12.5,21.9,57.9,65.2,AHU-A-01,normal
R03494,BLD-A,综合教学楼A,teaching,2026-04-20 15:00:00,271.19,9.82,89.44,281.91,7.5,11.6,22.1,53.4,79.9,AHU-A-01,normal
R03495,BLD-A,综合教学楼A,teaching,2026-04-20 18:00:00,236.79,9.69,78.66,252.89,7.5,11.7,20.6,55.9,76.8,AHU-A-01,normal
R03496,BLD-A,综合教学楼A,teaching,2026-04-20 21:00:00,228.24,9.59,75.91,236.6,6.6,11.4,16.0,54.8,7.8,AHU-A-01,normal
R03497,BLD-B,行政办公楼B,office,2026-04-20 00:00:00,190.74,7.5,62.3,201.36,6.5,11.6,16.2,46.7,8.0,CH-B-02,normal
R03498,BLD-B,行政办公楼B,office,2026-04-20 03:00:00,211.41,7.77,69.67,213.92,6.9,11.3,14.8,54.9,5.5,CH-B-02,normal
R03499,BLD-B,行政办公楼B,office,2026-04-20 06:00:00,215.77,7.77,70.84,206.06,7.3,12.3,16.5,46.8,55.1,CH-B-02,normal
R03500,BLD-B,行政办公楼B,office,2026-04-20 09:00:00,346.02,8.3,104.44,275.77,7.0,11.1,19.4,48.3,60.0,CH-B-02,abnormal
R03501,BLD-B,行政办公楼B,office,2026-04-20 12:00:00,267.97,8.26,88.41,267.64,6.3,12.2,21.3,55.9,68.7,CH-B-02,normal
R03502,BLD-B,行政办公楼B,office,2026-04-20 15:00:00,251.96,8.04,82.57,247.45,6.2,12.5,22.2,60.8,83.9,CH-B-02,normal
R03503,BLD-B,行政办公楼B,office,2026-04-20 18:00:00,213.32,7.83,70.16,198.92,7.3,11.5,19.0,54.7,86.8,CH-B-02,normal
R03504,BLD-B,行政办公楼B,office,2026-04-20 21:00:00,186.61,7.43,60.8,180.57,6.4,11.9,16.2,52.0,5.8,CH-B-02,normal
R03505,BLD-C,图书信息楼C,library,2026-04-20 00:00:00,268.84,8.63,85.72,271.26,6.4,12.0,14.6,53.9,11.5,CT-C-03,normal
R03506,BLD-C,图书信息楼C,library,2026-04-20 03:00:00,292.32,8.93,94.01,276.09,7.1,12.0,14.2,45.7,9.4,CT-C-03,normal
R03507,BLD-C,图书信息楼C,library,2026-04-20 06:00:00,321.72,9.16,103.69,297.02,7.2,11.0,14.7,55.2,63.1,CT-C-03,normal
R03508,BLD-C,图书信息楼C,library,2026-04-20 09:00:00,361.88,9.44,116.34,331.35,7.1,12.8,19.2,52.0,73.4,CT-C-03,normal
R03509,BLD-C,图书信息楼C,library,2026-04-20 12:00:00,338.42,9.15,107.96,312.58,7.4,12.5,23.1,57.1,75.6,CT-C-03,normal
R03510,BLD-C,图书信息楼C,library,2026-04-20 15:00:00,373.18,9.42,119.92,373.23,6.6,12.0,24.2,56.6,79.2,CT-C-03,normal
R03511,BLD-C,图书信息楼C,library,2026-04-20 18:00:00,276.74,8.79,88.29,269.54,6.5,11.1,19.4,59.1,95,CT-C-03,normal
R03512,BLD-C,图书信息楼C,library,2026-04-20 21:00:00,285.62,8.94,91.88,288.87,6.7,11.7,15.7,53.4,7.0,CT-C-03,normal
R03513,BLD-D,科研实验楼D,lab,2026-04-20 00:00:00,317.42,11.05,105.15,322.47,7.0,11.5,15.4,58.2,9.2,FCU-D-04,normal
R03514,BLD-D,科研实验楼D,lab,2026-04-20 03:00:00,331.55,11.22,110.27,353.32,6.0,12.8,14.9,50.9,12.1,FCU-D-04,normal
R03515,BLD-D,科研实验楼D,lab,2026-04-20 06:00:00,369.35,11.61,123.37,380.86,7.3,11.5,15.8,54.9,62.3,FCU-D-04,normal
R03516,BLD-D,科研实验楼D,lab,2026-04-20 09:00:00,436.97,12.14,146.08,416.02,6.3,12.7,20.1,53.9,73.6,FCU-D-04,normal
R03517,BLD-D,科研实验楼D,lab,2026-04-20 12:00:00,437.47,12.14,146.27,420.83,6.7,11.3,21.9,55.7,83.6,FCU-D-04,normal
R03518,BLD-D,科研实验楼D,lab,2026-04-20 15:00:00,382.75,11.45,126.07,389.95,7.0,12.3,22.5,62.6,91.0,FCU-D-04,normal
R03519,BLD-D,科研实验楼D,lab,2026-04-20 18:00:00,317.75,11.05,104.82,332.55,6.3,12.4,21.1,57.4,95,FCU-D-04,normal
R03520,BLD-D,科研实验楼D,lab,2026-04-20 21:00:00,341.94,11.46,114.29,337.31,7.4,11.1,15.8,47.6,10.2,FCU-D-04,normal
R03521,BLD-A,综合教学楼A,teaching,2026-04-21 00:00:00,231.57,9.6,77.04,226.85,7.5,12.6,15.3,49.1,4.3,AHU-A-01,normal
R03522,BLD-A,综合教学楼A,teaching,2026-04-21 03:00:00,239.01,9.62,79.54,233.65,7.2,12.3,13.6,52.9,3.8,AHU-A-01,normal
R03523,BLD-A,综合教学楼A,teaching,2026-04-21 06:00:00,253.44,9.72,84.25,269.24,6.1,12.2,14.5,50.3,39.3,AHU-A-01,normal
R03524,BLD-A,综合教学楼A,teaching,2026-04-21 09:00:00,375.29,10.17,114.14,274.88,6.9,12.0,19.2,61.2,51.0,AHU-A-01,abnormal
R03525,BLD-A,综合教学楼A,teaching,2026-04-21 12:00:00,286.49,10.06,95.08,296.36,7.3,11.8,21.2,51.5,63.7,AHU-A-01,normal
R03526,BLD-A,综合教学楼A,teaching,2026-04-21 15:00:00,300.36,10.28,100.2,324.22,7.0,12.1,22.8,51.8,79.6,AHU-A-01,normal
R03527,BLD-A,综合教学楼A,teaching,2026-04-21 18:00:00,245.99,9.86,82.05,262.46,7.2,11.0,20.2,53.5,76.4,AHU-A-01,normal
R03528,BLD-A,综合教学楼A,teaching,2026-04-21 21:00:00,222.13,9.44,73.59,225.38,7.5,11.0,15.5,53.5,3.9,AHU-A-01,normal
R03529,BLD-B,行政办公楼B,office,2026-04-21 00:00:00,191.6,7.53,62.63,191.95,7.4,11.7,16.3,50.8,6.9,CH-B-02,normal
R03530,BLD-B,行政办公楼B,office,2026-04-21 03:00:00,199.08,7.49,64.99,193.74,6.9,11.1,13.4,48.2,6.2,CH-B-02,normal
R03531,BLD-B,行政办公楼B,office,2026-04-21 06:00:00,232.68,7.93,76.76,238.29,7.3,12.4,14.7,55.2,43.5,CH-B-02,normal
R03532,BLD-B,行政办公楼B,office,2026-04-21 09:00:00,248.88,7.99,81.44,234.76,6.0,11.7,19.9,51.9,61.9,CH-B-02,normal
R03533,BLD-B,行政办公楼B,office,2026-04-21 12:00:00,265.08,8.22,87.35,275.89,7.0,11.9,21.4,52.8,64.4,CH-B-02,normal
R03534,BLD-B,行政办公楼B,office,2026-04-21 15:00:00,246.4,7.96,80.54,258.88,7.1,11.6,22.6,52.7,78.2,CH-B-02,normal
R03535,BLD-B,行政办公楼B,office,2026-04-21 18:00:00,202.46,7.65,66.19,209.14,7.2,11.2,21.2,49.4,89.8,CH-B-02,normal
R03536,BLD-B,行政办公楼B,office,2026-04-21 21:00:00,203.23,7.68,66.78,192.07,6.5,10.9,15.6,50.3,8.1,CH-B-02,normal
R03537,BLD-C,图书信息楼C,library,2026-04-21 00:00:00,273.48,8.7,87.37,259.13,7.5,12.5,14.6,55.9,9.9,CT-C-03,normal
R03538,BLD-C,图书信息楼C,library,2026-04-21 03:00:00,298.0,9.03,96.08,295.51,7.3,12.7,14.5,55.4,11.9,CT-C-03,normal
R03539,BLD-C,图书信息楼C,library,2026-04-21 06:00:00,309.96,9.13,99.84,319.46,7.3,11.7,16.5,49.0,54.7,CT-C-03,normal
R03540,BLD-C,图书信息楼C,library,2026-04-21 09:00:00,340.87,9.19,108.87,325.52,6.1,11.8,18.8,48.5,73.0,CT-C-03,normal
R03541,BLD-C,图书信息楼C,library,2026-04-21 12:00:00,350.96,9.31,112.46,354.83,6.5,11.2,22.9,50.1,81.7,CT-C-03,normal
R03542,BLD-C,图书信息楼C,library,2026-04-21 15:00:00,349.63,9.27,111.91,350.35,6.9,11.7,23.2,63.3,95,CT-C-03,normal
R03543,BLD-C,图书信息楼C,library,2026-04-21 18:00:00,305.83,9.19,98.64,303.49,6.4,10.9,19.9,53.9,95,CT-C-03,normal
R03544,BLD-C,图书信息楼C,library,2026-04-21 21:00:00,268.31,8.77,85.88,273.65,7.3,11.7,16.7,57.6,10.2,CT-C-03,normal
R03545,BLD-D,科研实验楼D,lab,2026-04-21 00:00:00,348.85,11.41,116.49,332.45,7.4,11.3,14.1,52.6,13.5,FCU-D-04,normal
R03546,BLD-D,科研实验楼D,lab,2026-04-21 03:00:00,345.28,11.38,115.21,346.58,6.5,11.8,14.3,57.3,13.7,FCU-D-04,normal
R03547,BLD-D,科研实验楼D,lab,2026-04-21 06:00:00,447.77,11.29,135.8,317.81,7.1,11.7,15.4,49.3,65.7,FCU-D-04,abnormal
R03548,BLD-D,科研实验楼D,lab,2026-04-21 09:00:00,387.77,11.51,127.92,390.98,7.1,11.2,18.0,53.5,69.8,FCU-D-04,normal
R03549,BLD-D,科研实验楼D,lab,2026-04-21 12:00:00,394.38,11.59,130.36,402.64,6.7,11.9,21.7,62.7,86.0,FCU-D-04,normal
R03550,BLD-D,科研实验楼D,lab,2026-04-21 15:00:00,439.97,12.18,147.19,471.28,7.0,12.4,22.0,62.4,91.3,FCU-D-04,normal
R03551,BLD-D,科研实验楼D,lab,2026-04-21 18:00:00,347.56,11.49,115.82,343.31,6.1,12.5,20.0,59.1,95,FCU-D-04,normal
R03552,BLD-D,科研实验楼D,lab,2026-04-21 21:00:00,306.42,11.0,101.39,288.98,7.2,11.9,16.8,48.3,11.8,FCU-D-04,normal
R03553,BLD-A,综合教学楼A,teaching,2026-04-22 00:00:00,223.85,9.41,74.09,209.98,6.2,11.0,14.6,50.5,4.5,AHU-A-01,normal
R03554,BLD-A,综合教学楼A,teaching,2026-04-22 03:00:00,238.44,9.73,79.57,257.78,6.6,11.2,15.3,52.3,7.4,AHU-A-01,normal
R03555,BLD-A,综合教学楼A,teaching,2026-04-22 06:00:00,256.83,9.86,85.68,264.25,7.1,11.4,15.6,52.1,47.2,AHU-A-01,normal
R03556,BLD-A,综合教学楼A,teaching,2026-04-22 09:00:00,289.71,10.11,96.27,294.1,6.1,11.6,19.8,58.5,50.8,AHU-A-01,normal
R03557,BLD-A,综合教学楼A,teaching,2026-04-22 12:00:00,280.54,9.97,92.89,262.79,6.1,12.4,22.0,49.7,69.1,AHU-A-01,normal
R03558,BLD-A,综合教学楼A,teaching,2026-04-22 15:00:00,292.53,10.12,97.22,307.08,7.0,10.9,23.3,58.7,66.0,AHU-A-01,normal
R03559,BLD-A,综合教学楼A,teaching,2026-04-22 18:00:00,249.24,9.92,83.25,265.12,7.1,11.8,19.9,60.0,77.7,AHU-A-01,normal
R03560,BLD-A,综合教学楼A,teaching,2026-04-22 21:00:00,230.32,9.67,76.75,227.0,6.2,12.7,16.5,46.2,4.1,AHU-A-01,normal
R03561,BLD-B,行政办公楼B,office,2026-04-22 00:00:00,191.85,7.51,62.68,193.32,6.4,11.9,16.0,49.5,6.4,CH-B-02,normal
R03562,BLD-B,行政办公楼B,office,2026-04-22 03:00:00,212.2,7.77,69.93,212.97,7.0,11.2,14.6,54.3,6.2,CH-B-02,normal
R03563,BLD-B,行政办公楼B,office,2026-04-22 06:00:00,218.55,7.74,71.67,227.48,7.4,11.8,15.2,50.5,48.6,CH-B-02,normal
R03564,BLD-B,行政办公楼B,office,2026-04-22 09:00:00,242.19,7.9,79.0,234.64,6.7,11.7,18.7,53.3,55.5,CH-B-02,normal
R03565,BLD-B,行政办公楼B,office,2026-04-22 12:00:00,270.44,8.3,89.31,268.51,6.5,11.0,22.8,55.4,78.0,CH-B-02,normal
R03566,BLD-B,行政办公楼B,office,2026-04-22 15:00:00,276.85,8.31,91.45,289.13,6.4,11.8,23.7,63.4,82.4,CH-B-02,normal
R03567,BLD-B,行政办公楼B,office,2026-04-22 18:00:00,206.08,7.71,67.51,197.18,6.4,11.9,21.1,52.6,87.2,CH-B-02,normal
R03568,BLD-B,行政办公楼B,office,2026-04-22 21:00:00,202.56,7.69,66.59,200.64,6.4,12.5,16.0,57.1,7.2,CH-B-02,normal
R03569,BLD-C,图书信息楼C,library,2026-04-22 00:00:00,291.61,8.93,93.77,280.97,6.7,10.9,14.3,47.4,8.9,CT-C-03,normal
R03570,BLD-C,图书信息楼C,library,2026-04-22 03:00:00,257.58,8.52,81.83,242.95,6.5,11.7,15.3,56.8,9.1,CT-C-03,normal
R03571,BLD-C,图书信息楼C,library,2026-04-22 06:00:00,362.64,8.69,105.43,251.5,7.2,11.0,15.2,49.1,55.5,CT-C-03,abnormal
R03572,BLD-C,图书信息楼C,library,2026-04-22 09:00:00,364.34,9.47,117.22,372.47,7.1,12.4,19.6,56.7,58.3,CT-C-03,normal
R03573,BLD-C,图书信息楼C,library,2026-04-22 12:00:00,342.6,9.21,109.48,322.1,6.4,11.4,22.1,56.6,72.4,CT-C-03,normal
R03574,BLD-C,图书信息楼C,library,2026-04-22 15:00:00,382.45,9.48,123.07,359.77,7.4,12.6,24.6,60.4,86.1,CT-C-03,normal
R03575,BLD-C,图书信息楼C,library,2026-04-22 18:00:00,271.45,8.71,86.41,266.57,7.4,12.2,21.3,54.7,95,CT-C-03,normal
R03576,BLD-C,图书信息楼C,library,2026-04-22 21:00:00,295.35,9.05,95.25,308.61,7.1,11.0,15.2,48.3,7.1,CT-C-03,normal
R03577,BLD-D,科研实验楼D,lab,2026-04-22 00:00:00,336.25,11.39,112.23,333.53,6.6,11.0,16.0,53.4,12.8,FCU-D-04,normal
R03578,BLD-D,科研实验楼D,lab,2026-04-22 03:00:00,332.43,11.24,110.59,350.59,7.5,11.1,14.9,52.4,12.7,FCU-D-04,normal
R03579,BLD-D,科研实验楼D,lab,2026-04-22 06:00:00,376.15,11.62,125.68,378.05,7.4,11.7,14.9,51.5,67.5,FCU-D-04,normal
R03580,BLD-D,科研实验楼D,lab,2026-04-22 09:00:00,425.37,11.99,141.8,405.41,7.0,12.1,18.4,53.5,72.2,FCU-D-04,normal
R03581,BLD-D,科研实验楼D,lab,2026-04-22 12:00:00,421.74,11.94,140.46,430.52,6.6,12.1,22.4,53.6,83.3,FCU-D-04,normal
R03582,BLD-D,科研实验楼D,lab,2026-04-22 15:00:00,418.17,11.73,138.64,391.88,6.6,11.2,24.1,63.3,95,FCU-D-04,normal
R03583,BLD-D,科研实验楼D,lab,2026-04-22 18:00:00,360.71,11.69,120.67,372.83,6.1,12.3,20.2,56.3,95,FCU-D-04,normal
R03584,BLD-D,科研实验楼D,lab,2026-04-22 21:00:00,325.37,11.3,108.4,337.75,6.7,12.6,16.9,45.9,9.9,FCU-D-04,normal
R03585,BLD-A,综合教学楼A,teaching,2026-04-23 00:00:00,216.14,9.4,71.52,220.41,6.6,12.6,16.5,57.3,6.4,AHU-A-01,normal
R03586,BLD-A,综合教学楼A,teaching,2026-04-23 03:00:00,218.36,9.24,71.93,218.9,6.6,11.5,13.6,44.5,7.4,AHU-A-01,normal
R03587,BLD-A,综合教学楼A,teaching,2026-04-23 06:00:00,258.13,9.89,86.16,246.23,6.7,12.3,15.6,47.9,43.6,AHU-A-01,normal
R03588,BLD-A,综合教学楼A,teaching,2026-04-23 09:00:00,276.84,9.91,91.52,263.02,6.3,12.1,19.2,51.6,48.9,AHU-A-01,normal
R03589,BLD-A,综合教学楼A,teaching,2026-04-23 12:00:00,266.75,9.75,87.8,253.74,7.1,12.4,22.1,62.0,69.7,AHU-A-01,normal
R03590,BLD-A,综合教学楼A,teaching,2026-04-23 15:00:00,280.33,9.89,92.62,296.81,7.0,12.3,23.6,55.5,66.0,AHU-A-01,normal
R03591,BLD-A,综合教学楼A,teaching,2026-04-23 18:00:00,228.57,9.54,75.63,222.88,6.3,12.7,20.4,60.4,83.9,AHU-A-01,normal
R03592,BLD-A,综合教学楼A,teaching,2026-04-23 21:00:00,204.47,9.25,67.38,200.06,6.6,11.4,17.6,55.8,3.0,AHU-A-01,normal
R03593,BLD-B,行政办公楼B,office,2026-04-23 00:00:00,195.29,7.61,64.02,189.94,7.4,12.7,16.7,50.1,9.1,CH-B-02,normal
R03594,BLD-B,行政办公楼B,office,2026-04-23 03:00:00,198.53,7.59,65.03,198.42,6.5,12.6,15.3,47.1,5.6,CH-B-02,normal
R03595,BLD-B,行政办公楼B,office,2026-04-23 06:00:00,256.98,7.55,76.53,200.45,7.2,11.0,16.8,53.8,45.5,CH-B-02,abnormal
R03596,BLD-B,行政办公楼B,office,2026-04-23 09:00:00,274.41,8.35,90.76,286.72,7.3,12.7,18.8,60.9,56.4,CH-B-02,normal
R03597,BLD-B,行政办公楼B,office,2026-04-23 12:00:00,254.61,8.08,83.53,254.43,7.4,11.1,21.7,59.8,64.2,CH-B-02,normal
R03598,BLD-B,行政办公楼B,office,2026-04-23 15:00:00,257.25,8.11,84.5,269.91,7.1,12.3,22.9,63.4,73.2,CH-B-02,normal
R03599,BLD-B,行政办公楼B,office,2026-04-23 18:00:00,223.8,8.0,73.98,220.58,6.4,12.2,21.8,50.2,86.6,CH-B-02,normal
R03600,BLD-B,行政办公楼B,office,2026-04-23 21:00:00,184.66,7.49,60.29,185.41,6.6,11.8,17.8,59.3,5.5,CH-B-02,normal
R03601,BLD-C,图书信息楼C,library,2026-04-23 00:00:00,290.06,9.06,93.58,292.79,6.2,11.0,16.4,57.3,11.2,CT-C-03,normal
R03602,BLD-C,图书信息楼C,library,2026-04-23 03:00:00,280.7,8.77,89.87,256.72,7.1,11.1,14.2,46.6,7.5,CT-C-03,normal
R03603,BLD-C,图书信息楼C,library,2026-04-23 06:00:00,292.39,8.83,93.4,296.69,7.4,11.5,15.5,53.8,53.5,CT-C-03,normal
R03604,BLD-C,图书信息楼C,library,2026-04-23 09:00:00,327.58,9.04,104.14,312.95,6.1,12.3,18.5,51.3,57.7,CT-C-03,normal
R03605,BLD-C,图书信息楼C,library,2026-04-23 12:00:00,361.01,9.37,115.85,356.56,6.5,12.4,23.5,62.9,75.3,CT-C-03,normal
R03606,BLD-C,图书信息楼C,library,2026-04-23 15:00:00,347.17,9.24,111.04,348.07,6.5,12.8,23.2,62.0,86.3,CT-C-03,normal
R03607,BLD-C,图书信息楼C,library,2026-04-23 18:00:00,298.41,9.09,96.0,294.55,6.2,12.7,20.1,58.5,92.3,CT-C-03,normal
R03608,BLD-C,图书信息楼C,library,2026-04-23 21:00:00,269.91,8.84,86.59,255.34,6.1,12.1,17.5,51.0,7.3,CT-C-03,normal
R03609,BLD-D,科研实验楼D,lab,2026-04-23 00:00:00,302.22,10.88,99.71,310.28,6.6,12.1,16.2,51.2,9.5,FCU-D-04,normal
R03610,BLD-D,科研实验楼D,lab,2026-04-23 03:00:00,307.56,10.88,101.45,321.9,7.1,11.9,15.1,45.4,12.8,FCU-D-04,normal
R03611,BLD-D,科研实验楼D,lab,2026-04-23 06:00:00,362.87,11.46,120.84,361.31,6.2,12.5,15.2,46.5,67.3,FCU-D-04,normal
R03612,BLD-D,科研实验楼D,lab,2026-04-23 09:00:00,391.09,11.55,129.15,383.49,7.0,11.2,20.6,49.6,79.1,FCU-D-04,normal
R03613,BLD-D,科研实验楼D,lab,2026-04-23 12:00:00,435.51,12.07,145.4,418.96,6.8,12.1,23.3,58.3,81.9,FCU-D-04,normal
R03614,BLD-D,科研实验楼D,lab,2026-04-23 15:00:00,437.22,12.04,145.9,412.11,6.9,11.2,23.6,60.4,95,FCU-D-04,normal
R03615,BLD-D,科研实验楼D,lab,2026-04-23 18:00:00,343.96,11.44,114.49,346.54,7.1,11.9,21.3,62.0,95,FCU-D-04,normal
R03616,BLD-D,科研实验楼D,lab,2026-04-23 21:00:00,420.1,11.31,127.96,338.41,7.0,12.6,16.5,47.8,9.2,FCU-D-04,abnormal
R03617,BLD-A,综合教学楼A,teaching,2026-04-24 00:00:00,221.85,9.42,73.44,231.94,6.8,12.7,15.2,51.5,3.6,AHU-A-01,normal
R03618,BLD-A,综合教学楼A,teaching,2026-04-24 03:00:00,227.13,9.42,75.2,234.72,6.1,12.2,13.9,47.9,3.9,AHU-A-01,normal
R03619,BLD-A,综合教学楼A,teaching,2026-04-24 06:00:00,329.0,9.92,100.46,237.54,6.9,11.9,16.3,54.4,45.7,AHU-A-01,abnormal
R03620,BLD-A,综合教学楼A,teaching,2026-04-24 09:00:00,281.75,9.99,93.33,294.22,7.2,11.4,18.6,51.1,44.0,AHU-A-01,normal
R03621,BLD-A,综合教学楼A,teaching,2026-04-24 12:00:00,280.86,9.97,93.01,279.9,7.2,12.2,22.6,54.0,62.6,AHU-A-01,normal
R03622,BLD-A,综合教学楼A,teaching,2026-04-24 15:00:00,289.38,9.96,95.8,305.19,7.0,12.7,24.1,60.9,64.9,AHU-A-01,normal
R03623,BLD-A,综合教学楼A,teaching,2026-04-24 18:00:00,229.26,9.56,75.88,220.5,6.1,11.6,21.0,54.2,87.4,AHU-A-01,normal
R03624,BLD-A,综合教学楼A,teaching,2026-04-24 21:00:00,215.1,9.42,71.22,217.57,6.8,12.7,17.1,57.2,4.1,AHU-A-01,normal
R03625,BLD-B,行政办公楼B,office,2026-04-24 00:00:00,212.09,7.84,70.03,224.28,6.9,12.5,15.7,49.9,8.5,CH-B-02,normal
R03626,BLD-B,行政办公楼B,office,2026-04-24 03:00:00,204.38,7.6,66.97,192.46,7.4,12.5,13.8,57.1,7.1,CH-B-02,normal
R03627,BLD-B,行政办公楼B,office,2026-04-24 06:00:00,207.38,7.57,67.6,196.14,6.6,12.7,15.2,46.0,53.1,CH-B-02,normal
R03628,BLD-B,行政办公楼B,office,2026-04-24 09:00:00,259.34,8.14,85.26,272.01,7.1,12.1,19.8,57.2,58.5,CH-B-02,normal
R03629,BLD-B,行政办公楼B,office,2026-04-24 12:00:00,238.23,7.85,77.56,242.5,7.3,11.9,22.1,54.1,74.7,CH-B-02,normal
R03630,BLD-B,行政办公楼B,office,2026-04-24 15:00:00,277.8,8.23,91.57,294.79,6.9,11.5,24.5,61.4,81.6,CH-B-02,normal
R03631,BLD-B,行政办公楼B,office,2026-04-24 18:00:00,217.54,7.9,71.69,224.19,7.4,11.3,21.0,52.3,95,CH-B-02,normal
R03632,BLD-B,行政办公楼B,office,2026-04-24 21:00:00,199.34,7.68,65.5,211.05,6.6,11.3,16.7,53.9,9.4,CH-B-02,normal
R03633,BLD-C,图书信息楼C,library,2026-04-24 00:00:00,282.04,8.83,90.43,282.76,6.7,12.4,14.7,54.5,7.6,CT-C-03,normal
R03634,BLD-C,图书信息楼C,library,2026-04-24 03:00:00,282.25,8.79,90.42,275.08,7.2,12.5,14.2,51.2,11.1,CT-C-03,normal
R03635,BLD-C,图书信息楼C,library,2026-04-24 06:00:00,305.65,9.03,98.19,292.05,7.0,12.2,15.9,47.2,63.0,CT-C-03,normal
R03636,BLD-C,图书信息楼C,library,2026-04-24 09:00:00,368.57,9.52,118.73,370.55,7.4,12.3,20.2,50.4,73.8,CT-C-03,normal
R03637,BLD-C,图书信息楼C,library,2026-04-24 12:00:00,335.61,9.13,107.0,321.36,6.8,11.6,21.9,52.8,71.8,CT-C-03,normal
R03638,BLD-C,图书信息楼C,library,2026-04-24 15:00:00,348.79,9.18,111.35,356.41,7.0,11.9,23.9,63.9,86.1,CT-C-03,normal
R03639,BLD-C,图书信息楼C,library,2026-04-24 18:00:00,282.56,8.87,90.36,273.02,6.4,11.4,21.1,53.3,95,CT-C-03,normal
R03640,BLD-C,图书信息楼C,library,2026-04-24 21:00:00,351.11,8.83,102.92,250.82,6.3,12.7,16.4,50.2,7.4,CT-C-03,abnormal
R03641,BLD-D,科研实验楼D,lab,2026-04-24 00:00:00,317.74,11.06,105.27,324.66,7.4,12.2,15.4,55.8,10.6,FCU-D-04,normal
R03642,BLD-D,科研实验楼D,lab,2026-04-24 03:00:00,422.57,11.19,128.38,339.83,6.1,12.1,14.8,50.8,10.4,FCU-D-04,abnormal
R03643,BLD-D,科研实验楼D,lab,2026-04-24 06:00:00,335.51,11.26,111.24,333.72,6.5,11.1,17.4,58.6,70.7,FCU-D-04,normal
R03644,BLD-D,科研实验楼D,lab,2026-04-24 09:00:00,389.07,11.53,128.4,375.95,6.3,12.1,20.4,56.9,73.4,FCU-D-04,normal
R03645,BLD-D,科研实验楼D,lab,2026-04-24 12:00:00,400.95,11.68,132.79,398.76,7.3,12.1,22.5,60.5,89.0,FCU-D-04,normal
R03646,BLD-D,科研实验楼D,lab,2026-04-24 15:00:00,426.36,11.89,141.84,454.42,6.1,12.7,23.7,53.9,95,FCU-D-04,normal
R03647,BLD-D,科研实验楼D,lab,2026-04-24 18:00:00,337.69,11.34,112.18,335.0,6.3,11.0,20.4,50.9,95,FCU-D-04,normal
R03648,BLD-D,科研实验楼D,lab,2026-04-24 21:00:00,306.03,11.04,101.36,293.2,6.4,11.1,17.4,52.8,12.2,FCU-D-04,normal
R03649,BLD-A,综合教学楼A,teaching,2026-04-25 00:00:00,200.0,9.22,66.43,205.82,6.3,11.6,15.5,55.3,2.6,AHU-A-01,normal
R03650,BLD-A,综合教学楼A,teaching,2026-04-25 03:00:00,202.14,9.23,67.17,207.88,6.1,11.1,15.1,51.8,2.5,AHU-A-01,normal
R03651,BLD-A,综合教学楼A,teaching,2026-04-25 06:00:00,211.45,9.34,70.19,203.95,7.4,12.0,16.8,46.2,19.2,AHU-A-01,normal
R03652,BLD-A,综合教学楼A,teaching,2026-04-25 09:00:00,265.17,9.95,88.49,258.53,7.2,11.9,19.0,59.5,29.8,AHU-A-01,normal
R03653,BLD-A,综合教学楼A,teaching,2026-04-25 12:00:00,261.26,9.88,87.05,255.03,6.6,10.9,22.8,51.4,34.9,AHU-A-01,normal
R03654,BLD-A,综合教学楼A,teaching,2026-04-25 15:00:00,242.61,9.51,80.06,240.47,7.3,12.7,23.4,55.9,43.8,AHU-A-01,normal
