record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R02133,BLD-C,图书信息楼C,library,2026-05-06 12:00:00,383.46,9.32,122.88,378.25,6.2,11.1,28.9,49.4,79.6,CT-C-03,normal
R02134,BLD-C,图书信息楼C,library,2026-05-06 15:00:00,378.85,9.22,121.09,367.29,7.5,12.0,30.2,46.6,93.3,CT-C-03,normal
R02135,BLD-C,图书信息楼C,library,2026-05-06 18:00:00,299.79,8.68,95.31,297.4,6.7,11.4,29.9,54.4,95,CT-C-03,normal
R02136,BLD-C,图书信息楼C,library,2026-05-06 21:00:00,310.54,8.96,99.94,321.39,6.6,12.1,30.8,54.8,9.9,CT-C-03,normal
R02137,BLD-D,科研实验楼D,lab,2026-05-06 00:00:00,433.4,11.39,132.21,335.15,7.1,12.3,27.3,55.6,13.2,FCU-D-04,abnormal
R02138,BLD-D,科研实验楼D,lab,2026-05-06 03:00:00,336.2,11.29,111.98,340.35,6.2,12.4,27.7,58.4,9.4,FCU-D-04,normal
R02139,BLD-D,科研实验楼D,lab,2026-05-06 06:00:00,364.54,11.4,121.24,370.68,6.4,12.4,28.1,54.4,56.6,FCU-D-04,normal
R02140,BLD-D,科研实验楼D,lab,2026-05-06 09:00:00,469.4,12.11,156.84,505.07,7.3,11.1,28.6,57.5,79.9,FCU-D-04,normal
R02141,BLD-D,科研实验楼D,lab,2026-05-06 12:00:00,471.45,12.07,157.41,495.22,6.6,12.0,29.8,49.5,89.0,FCU-D-04,normal
R02142,BLD-D,科研实验楼D,lab,2026-05-06 15:00:00,484.53,12.16,162.06,494.97,6.2,12.1,28.7,55.1,85.9,FCU-D-04,normal
R02143,BLD-D,科研实验楼D,lab,2026-05-06 18:00:00,374.14,11.31,124.19,359.29,6.3,12.0,30.2,58.9,95,FCU-D-04,normal
R02144,BLD-D,科研实验楼D,lab,2026-05-06 21:00:00,374.96,11.52,125.47,388.74,7.4,12.1,30.4,54.9,10.6,FCU-D-04,normal
R02145,BLD-A,综合教学楼A,teaching,2026-05-07 00:00:00,239.12,9.76,79.84,225.75,7.2,11.4,26.6,55.5,5.8,AHU-A-01,normal
R02146,BLD-A,综合教学楼A,teaching,2026-05-07 03:00:00,212.34,9.21,69.88,225.86,7.4,12.0,26.8,52.0,6.3,AHU-A-01,normal
R02147,BLD-A,综合教学楼A,teaching,2026-05-07 06:00:00,249.0,9.62,82.56,246.9,7.1,11.9,26.7,57.5,47.1,AHU-A-01,normal
R02148,BLD-A,综合教学楼A,teaching,2026-05-07 09:00:00,294.32,9.84,97.11,297.21,6.5,12.1,28.9,47.6,53.4,AHU-A-01,normal
R02149,BLD-A,综合教学楼A,teaching,2026-05-07 12:00:00,332.62,10.34,111.11,317.91,7.2,12.6,28.5,54.1,68.6,AHU-A-01,normal
R02150,BLD-A,综合教学楼A,teaching,2026-05-07 15:00:00,329.07,10.24,109.67,351.83,6.2,12.5,30.6,50.7,70.6,AHU-A-01,normal
R02151,BLD-A,综合教学楼A,teaching,2026-05-07 18:00:00,273.03,9.83,91.01,286.2,7.3,11.4,30.3,48.3,85.6,AHU-A-01,normal
R02152,BLD-A,综合教学楼A,teaching,2026-05-07 21:00:00,258.14,9.76,86.2,270.32,6.0,12.2,32.0,57.9,3.8,AHU-A-01,normal
R02153,BLD-B,行政办公楼B,office,2026-05-07 00:00:00,202.37,7.66,66.45,215.25,6.2,12.8,26.8,59.0,6.9,CH-B-02,normal
R02154,BLD-B,行政办公楼B,office,2026-05-07 03:00:00,200.94,7.6,65.84,202.6,7.2,12.5,26.5,47.4,6.0,CH-B-02,normal
R02155,BLD-B,行政办公楼B,office,2026-05-07 06:00:00,209.17,7.53,68.11,210.61,6.1,12.1,28.9,51.5,41.0,CH-B-02,normal
R02156,BLD-B,行政办公楼B,office,2026-05-07 09:00:00,259.93,7.87,84.71,245.18,6.9,11.3,29.1,47.0,57.8,CH-B-02,normal
R02157,BLD-B,行政办公楼B,office,2026-05-07 12:00:00,283.32,8.14,93.13,291.18,6.3,11.4,29.1,52.0,63.6,CH-B-02,normal
R02158,BLD-B,行政办公楼B,office,2026-05-07 15:00:00,263.34,7.85,85.73,247.61,7.1,11.8,29.8,52.5,76.6,CH-B-02,normal
R02159,BLD-B,行政办公楼B,office,2026-05-07 18:00:00,222.32,7.59,72.54,222.73,6.5,12.0,30.3,58.3,94.1,CH-B-02,normal
R02160,BLD-B,行政办公楼B,office,2026-05-07 21:00:00,205.22,7.45,66.9,214.59,7.4,12.8,32.1,56.4,9.1,CH-B-02,normal
R02161,BLD-C,图书信息楼C,library,2026-05-07 00:00:00,356.49,8.83,104.48,242.58,7.4,12.2,27.6,47.2,10.9,CT-C-03,abnormal
R02162,BLD-C,图书信息楼C,library,2026-05-07 03:00:00,269.51,8.66,85.99,245.71,6.2,12.7,28.3,49.0,9.3,CT-C-03,normal
R02163,BLD-C,图书信息楼C,library,2026-05-07 06:00:00,300.44,8.84,96.01,286.93,6.7,12.7,28.9,49.1,63.5,CT-C-03,normal
R02164,BLD-C,图书信息楼C,library,2026-05-07 09:00:00,376.4,9.28,120.5,374.11,6.1,11.2,27.8,60.2,73.8,CT-C-03,normal
R02165,BLD-C,图书信息楼C,library,2026-05-07 12:00:00,375.88,9.23,120.16,388.3,6.5,11.8,28.5,52.2,82.9,CT-C-03,normal
R02166,BLD-C,图书信息楼C,library,2026-05-07 15:00:00,389.22,9.33,124.76,375.28,7.3,11.9,31.0,51.5,81.9,CT-C-03,normal
R02167,BLD-C,图书信息楼C,library,2026-05-07 18:00:00,311.44,8.81,99.44,304.6,6.1,12.5,30.7,56.4,92.0,CT-C-03,normal
R02168,BLD-C,图书信息楼C,library,2026-05-07 21:00:00,289.01,8.67,92.26,271.2,6.1,11.8,30.1,57.7,9.2,CT-C-03,normal
R02169,BLD-D,科研实验楼D,lab,2026-05-07 00:00:00,333.27,11.3,111.01,356.32,7.4,12.3,27.4,51.8,11.7,FCU-D-04,normal
R02170,BLD-D,科研实验楼D,lab,2026-05-07 03:00:00,328.43,11.17,109.09,345.85,7.0,12.6,27.2,59.1,9.4,FCU-D-04,normal
R02171,BLD-D,科研实验楼D,lab,2026-05-07 06:00:00,381.51,11.63,127.48,369.85,6.8,12.7,28.1,57.8,55.8,FCU-D-04,normal
R02172,BLD-D,科研实验楼D,lab,2026-05-07 09:00:00,424.27,11.57,140.15,438.27,6.9,11.3,28.6,56.5,73.3,FCU-D-04,normal
R02173,BLD-D,科研实验楼D,lab,2026-05-07 12:00:00,445.42,11.76,147.78,471.14,7.3,11.2,30.0,58.5,84.7,FCU-D-04,normal
R02174,BLD-D,科研实验楼D,lab,2026-05-07 15:00:00,467.01,11.95,155.56,487.71,7.4,10.9,29.4,46.7,89.6,FCU-D-04,normal
R02175,BLD-D,科研实验楼D,lab,2026-05-07 18:00:00,392.56,11.55,130.97,406.77,7.5,11.8,30.7,56.3,95,FCU-D-04,normal
R02176,BLD-D,科研实验楼D,lab,2026-05-07 21:00:00,360.68,11.31,120.18,359.35,7.2,11.2,30.9,59.4,10.2,FCU-D-04,normal
R02177,BLD-A,综合教学楼A,teaching,2026-05-08 00:00:00,236.05,9.69,78.7,224.72,7.3,11.2,26.3,46.2,5.7,AHU-A-01,normal
R02178,BLD-A,综合教学楼A,teaching,2026-05-08 03:00:00,233.34,9.59,77.61,240.97,7.0,10.9,26.9,48.4,8.0,AHU-A-01,normal
R02179,BLD-A,综合教学楼A,teaching,2026-05-08 06:00:00,245.81,9.56,81.37,243.29,6.2,11.0,29.1,59.2,45.4,AHU-A-01,normal
R02180,BLD-A,综合教学楼A,teaching,2026-05-08 09:00:00,317.36,10.16,105.59,312.27,6.6,11.8,29.7,47.1,53.8,AHU-A-01,normal
R02181,BLD-A,综合教学楼A,teaching,2026-05-08 12:00:00,318.25,10.13,105.79,310.26,6.6,12.1,28.2,54.4,67.9,AHU-A-01,normal
R02182,BLD-A,综合教学楼A,teaching,2026-05-08 15:00:00,307.75,9.93,101.79,325.19,6.1,11.5,30.1,46.4,67.4,AHU-A-01,normal
R02183,BLD-A,综合教学楼A,teaching,2026-05-08 18:00:00,245.31,9.37,80.77,246.17,7.5,12.0,30.9,56.3,86.9,AHU-A-01,normal
R02184,BLD-A,综合教学楼A,teaching,2026-05-08 21:00:00,251.23,9.63,83.64,266.85,6.5,12.3,31.3,50.2,3.6,AHU-A-01,normal
R02185,BLD-B,行政办公楼B,office,2026-05-08 00:00:00,259.4,7.66,77.85,192.26,6.8,11.8,27.0,55.2,6.4,CH-B-02,abnormal
R02186,BLD-B,行政办公楼B,office,2026-05-08 03:00:00,213.73,7.8,70.5,209.37,6.3,12.6,28.3,55.9,7.2,CH-B-02,normal
R02187,BLD-B,行政办公楼B,office,2026-05-08 06:00:00,221.69,7.72,72.66,224.95,6.0,12.1,27.7,48.9,53.8,CH-B-02,normal
R02188,BLD-B,行政办公楼B,office,2026-05-08 09:00:00,268.4,7.98,87.78,270.69,7.5,11.8,29.3,59.6,51.6,CH-B-02,normal
R02189,BLD-B,行政办公楼B,office,2026-05-08 12:00:00,281.73,8.11,92.54,296.52,6.8,12.3,29.0,48.2,72.2,CH-B-02,normal
R02190,BLD-B,行政办公楼B,office,2026-05-08 15:00:00,269.35,7.92,87.91,266.13,7.1,12.4,30.8,50.6,81.9,CH-B-02,normal
R02191,BLD-B,行政办公楼B,office,2026-05-08 18:00:00,235.94,7.79,77.49,240.74,7.2,11.6,31.0,46.1,93.6,CH-B-02,normal
R02192,BLD-B,行政办公楼B,office,2026-05-08 21:00:00,224.5,7.75,73.92,231.93,6.6,12.3,32.2,55.4,9.3,CH-B-02,normal
R02193,BLD-C,图书信息楼C,library,2026-05-08 00:00:00,269.67,8.69,86.14,248.99,7.3,11.2,26.5,46.7,10.4,CT-C-03,normal
R02194,BLD-C,图书信息楼C,library,2026-05-08 03:00:00,289.42,8.93,93.06,282.88,6.7,11.6,28.2,49.9,7.9,CT-C-03,normal
R02195,BLD-C,图书信息楼C,library,2026-05-08 06:00:00,291.3,8.72,92.74,271.13,7.4,12.2,28.8,54.7,50.3,CT-C-03,normal
R02196,BLD-C,图书信息楼C,library,2026-05-08 09:00:00,392.01,9.44,126.03,367.17,7.4,11.9,29.5,57.2,72.4,CT-C-03,normal
R02197,BLD-C,图书信息楼C,library,2026-05-08 12:00:00,405.25,9.54,130.6,382.58,7.0,12.6,29.5,47.6,75.3,CT-C-03,normal
R02198,BLD-C,图书信息楼C,library,2026-05-08 15:00:00,369.78,9.11,117.82,341.07,7.4,11.6,30.6,56.2,95,CT-C-03,normal
R02199,BLD-C,图书信息楼C,library,2026-05-08 18:00:00,342.48,9.19,110.47,343.76,6.5,12.1,29.8,59.4,93.0,CT-C-03,normal
R02200,BLD-C,图书信息楼C,library,2026-05-08 21:00:00,392.07,8.89,115.13,270.6,7.1,11.6,30.3,58.2,11.7,CT-C-03,abnormal
R02201,BLD-D,科研实验楼D,lab,2026-05-08 00:00:00,303.07,10.83,99.85,321.4,6.8,10.9,27.0,53.4,13.8,FCU-D-04,normal
R02202,BLD-D,科研实验楼D,lab,2026-05-08 03:00:00,320.47,11.04,106.14,309.3,6.3,12.1,27.3,55.7,13.1,FCU-D-04,normal
R02203,BLD-D,科研实验楼D,lab,2026-05-08 06:00:00,341.81,11.06,112.81,362.0,6.2,11.8,28.4,53.3,64.4,FCU-D-04,normal
R02204,BLD-D,科研实验楼D,lab,2026-05-08 09:00:00,445.02,11.8,147.79,452.88,6.4,11.0,27.5,53.4,77.2,FCU-D-04,normal
R02205,BLD-D,科研实验楼D,lab,2026-05-08 12:00:00,472.91,12.07,157.9,475.36,6.5,11.5,28.6,50.4,80.9,FCU-D-04,normal
R02206,BLD-D,科研实验楼D,lab,2026-05-08 15:00:00,430.04,11.52,141.89,448.86,6.7,12.5,30.5,51.3,95,FCU-D-04,normal
R02207,BLD-D,科研实验楼D,lab,2026-05-08 18:00:00,378.96,11.36,125.93,357.54,7.4,11.4,30.0,52.1,95,FCU-D-04,normal
R02208,BLD-D,科研实验楼D,lab,2026-05-08 21:00:00,471.85,11.41,144.02,380.41,7.2,11.0,31.7,55.1,9.5,FCU-D-04,abnormal
R02209,BLD-A,综合教学楼A,teaching,2026-05-09 00:00:00,250.18,9.11,75.72,178.39,6.9,11.8,26.6,54.6,4.5,AHU-A-01,abnormal
R02210,BLD-A,综合教学楼A,teaching,2026-05-09 03:00:00,189.12,8.93,62.3,182.8,6.2,12.5,28.0,47.8,3.1,AHU-A-01,normal
R02211,BLD-A,综合教学楼A,teaching,2026-05-09 06:00:00,222.78,9.35,73.98,212.86,6.5,12.4,28.9,50.9,20.8,AHU-A-01,normal
R02212,BLD-A,综合教学楼A,teaching,2026-05-09 09:00:00,285.94,9.92,95.36,299.87,6.8,12.4,28.6,46.8,28.6,AHU-A-01,normal
R02213,BLD-A,综合教学楼A,teaching,2026-05-09 12:00:00,274.74,9.7,91.12,275.81,6.5,11.5,29.2,50.2,33.1,AHU-A-01,normal
R02214,BLD-A,综合教学楼A,teaching,2026-05-09 15:00:00,289.44,9.88,96.43,295.75,7.4,12.4,30.4,53.6,41.0,AHU-A-01,normal
R02215,BLD-A,综合教学楼A,teaching,2026-05-09 18:00:00,225.66,9.23,74.67,214.62,7.4,12.6,31.2,54.6,45.4,AHU-A-01,normal
R02216,BLD-A,综合教学楼A,teaching,2026-05-09 21:00:00,229.98,9.47,76.87,221.17,7.3,12.6,32.1,52.0,2.7,AHU-A-01,normal
R02217,BLD-B,行政办公楼B,office,2026-05-09 00:00:00,166.57,7.18,54.25,167.75,6.3,12.7,27.5,51.2,3.6,CH-B-02,normal
R02218,BLD-B,行政办公楼B,office,2026-05-09 03:00:00,170.75,7.22,55.7,175.79,7.3,11.0,28.3,58.4,5.3,CH-B-02,normal
R02219,BLD-B,行政办公楼B,office,2026-05-09 06:00:00,184.09,7.27,59.92,184.9,6.8,11.2,27.7,46.5,25.3,CH-B-02,normal
R02220,BLD-B,行政办公楼B,office,2026-05-09 09:00:00,230.42,7.62,75.13,223.95,6.9,12.8,28.3,57.9,34.8,CH-B-02,normal
R02221,BLD-B,行政办公楼B,office,2026-05-09 12:00:00,246.83,7.82,81.02,236.03,6.7,12.1,29.4,57.9,45.7,CH-B-02,normal
R02222,BLD-B,行政办公楼B,office,2026-05-09 15:00:00,247.72,7.79,81.24,229.33,6.5,11.9,31.1,55.0,43.0,CH-B-02,normal
R02223,BLD-B,行政办公楼B,office,2026-05-09 18:00:00,214.1,7.62,70.54,227.34,6.8,12.4,29.9,51.2,49.7,CH-B-02,normal
R02224,BLD-B,行政办公楼B,office,2026-05-09 21:00:00,183.38,7.24,59.87,173.62,6.1,11.3,31.5,57.4,5.0,CH-B-02,normal
R02225,BLD-C,图书信息楼C,library,2026-05-09 00:00:00,257.34,8.52,81.93,234.23,6.6,10.9,27.6,46.1,7.7,CT-C-03,normal
R02226,BLD-C,图书信息楼C,library,2026-05-09 03:00:00,258.14,8.49,82.11,256.29,6.7,10.9,26.8,49.7,7.0,CT-C-03,normal
R02227,BLD-C,图书信息楼C,library,2026-05-09 06:00:00,286.99,8.66,91.41,275.28,7.2,12.6,28.0,53.3,43.7,CT-C-03,normal
R02228,BLD-C,图书信息楼C,library,2026-05-09 09:00:00,370.88,9.21,118.76,366.21,6.7,11.6,28.3,56.5,57.6,CT-C-03,normal
R02229,BLD-C,图书信息楼C,library,2026-05-09 12:00:00,395.66,9.44,127.43,386.71,7.2,12.2,30.4,50.6,71.2,CT-C-03,normal
R02230,BLD-C,图书信息楼C,library,2026-05-09 15:00:00,377.55,9.2,120.84,360.7,6.8,11.2,31.0,53.8,82.5,CT-C-03,normal
R02231,BLD-C,图书信息楼C,library,2026-05-09 18:00:00,312.15,8.82,99.89,310.52,6.3,12.4,29.8,52.6,81.1,CT-C-03,normal
R02232,BLD-C,图书信息楼C,library,2026-05-09 21:00:00,387.07,8.85,113.73,300.64,7.4,11.5,32.4,55.2,10.6,CT-C-03,abnormal
R02233,BLD-D,科研实验楼D,lab,2026-05-09 00:00:00,310.45,10.93,102.55,321.12,7.3,12.7,26.9,53.9,12.1,FCU-D-04,normal
R02234,BLD-D,科研实验楼D,lab,2026-05-09 03:00:00,340.55,11.33,113.53,350.68,6.4,11.9,28.1,55.2,11.9,FCU-D-04,normal
R02235,BLD-D,科研实验楼D,lab,2026-05-09 06:00:00,348.42,11.15,115.23,336.77,6.9,12.6,27.3,55.1,66.6,FCU-D-04,normal
R02236,BLD-D,科研实验楼D,lab,2026-05-09 09:00:00,427.64,11.59,141.34,427.62,7.0,12.3,28.9,50.3,72.0,FCU-D-04,normal
R02237,BLD-D,科研实验楼D,lab,2026-05-09 12:00:00,476.5,12.1,159.2,511.91,6.9,11.4,28.7,57.3,80.2,FCU-D-04,normal
R02238,BLD-D,科研实验楼D,lab,2026-05-09 15:00:00,440.34,11.63,145.67,455.14,6.3,11.7,30.8,56.8,95,FCU-D-04,normal
R02239,BLD-D,科研实验楼D,lab,2026-05-09 18:00:00,395.89,11.58,132.16,382.36,6.1,11.0,31.6,52.1,95,FCU-D-04,normal
R02240,BLD-D,科研实验楼D,lab,2026-05-09 21:00:00,338.8,10.99,112.06,339.44,6.2,11.8,32.3,52.6,11.6,FCU-D-04,normal
R02241,BLD-A,综合教学楼A,teaching,2026-05-10 00:00:00,211.35,9.43,70.57,226.13,6.4,11.2,26.4,54.0,3.4,AHU-A-01,normal
R02242,BLD-A,综合教学楼A,teaching,2026-05-10 03:00:00,211.32,9.38,70.48,210.5,7.2,12.5,28.1,47.2,4.0,AHU-A-01,normal
R02243,BLD-A,综合教学楼A,teaching,2026-05-10 06:00:00,223.81,9.36,74.34,226.95,6.9,12.7,27.4,58.2,21.9,AHU-A-01,normal
R02244,BLD-A,综合教学楼A,teaching,2026-05-10 09:00:00,289.36,9.97,96.6,286.59,6.3,12.3,28.9,53.0,31.2,AHU-A-01,normal
R02245,BLD-A,综合教学楼A,teaching,2026-05-10 12:00:00,285.34,9.85,95.01,293.37,6.6,11.0,29.2,53.1,33.2,AHU-A-01,normal
R02246,BLD-A,综合教学楼A,teaching,2026-05-10 15:00:00,293.79,9.94,98.02,284.72,6.4,11.5,30.7,59.8,45.4,AHU-A-01,normal
R02247,BLD-A,综合教学楼A,teaching,2026-05-10 18:00:00,246.22,9.59,82.24,251.75,6.2,11.0,31.1,57.3,52.4,AHU-A-01,normal
R02248,BLD-A,综合教学楼A,teaching,2026-05-10 21:00:00,226.21,9.39,75.47,241.29,7.3,10.9,30.6,48.8,3.9,AHU-A-01,normal
R02249,BLD-B,行政办公楼B,office,2026-05-10 00:00:00,169.57,7.23,55.34,169.69,6.5,10.9,27.0,56.8,5.0,CH-B-02,normal
R02250,BLD-B,行政办公楼B,office,2026-05-10 03:00:00,175.48,7.3,57.42,166.58,6.9,11.3,27.4,55.0,5.0,CH-B-02,normal
R02251,BLD-B,行政办公楼B,office,2026-05-10 06:00:00,184.36,7.27,60.01,184.17,6.1,12.7,28.0,52.5,25.4,CH-B-02,normal
R02252,BLD-B,行政办公楼B,office,2026-05-10 09:00:00,232.35,7.65,75.82,220.41,6.2,12.2,27.7,48.0,30.9,CH-B-02,normal
R02253,BLD-B,行政办公楼B,office,2026-05-10 12:00:00,254.68,7.92,83.87,238.39,6.9,12.3,29.4,52.4,42.3,CH-B-02,normal
R02254,BLD-B,行政办公楼B,office,2026-05-10 15:00:00,235.41,7.62,76.74,222.24,6.2,12.3,29.2,51.5,42.8,CH-B-02,normal
R02255,BLD-B,行政办公楼B,office,2026-05-10 18:00:00,205.69,7.48,67.47,211.79,7.4,11.3,31.3,55.1,57.2,CH-B-02,normal
R02256,BLD-B,行政办公楼B,office,2026-05-10 21:00:00,251.05,7.45,75.48,185.87,6.5,11.9,32.0,46.4,4.6,CH-B-02,abnormal
R02257,BLD-C,图书信息楼C,library,2026-05-10 00:00:00,277.98,8.81,89.26,280.84,6.2,12.4,26.7,58.1,10.0,CT-C-03,normal
R02258,BLD-C,图书信息楼C,library,2026-05-10 03:00:00,266.15,8.6,84.94,263.91,6.9,11.2,26.5,49.9,9.9,CT-C-03,normal
R02259,BLD-C,图书信息楼C,library,2026-05-10 06:00:00,294.92,8.76,94.22,271.63,6.4,11.1,27.0,55.2,58.2,CT-C-03,normal
R02260,BLD-C,图书信息楼C,library,2026-05-10 09:00:00,390.76,9.43,125.81,405.93,7.1,12.5,29.0,55.7,57.7,CT-C-03,normal
R02261,BLD-C,图书信息楼C,library,2026-05-10 12:00:00,353.06,8.97,112.25,326.67,7.0,12.0,30.1,55.0,74.2,CT-C-03,normal
R02262,BLD-C,图书信息楼C,library,2026-05-10 15:00:00,360.28,9.01,114.68,328.07,7.5,11.1,30.6,52.8,70.9,CT-C-03,normal
R02263,BLD-C,图书信息楼C,library,2026-05-10 18:00:00,305.16,8.73,97.38,289.62,6.5,12.7,30.6,50.9,85.4,CT-C-03,normal
R02264,BLD-C,图书信息楼C,library,2026-05-10 21:00:00,281.04,8.56,89.59,281.93,6.0,12.8,30.3,59.1,10.3,CT-C-03,normal
R02265,BLD-D,科研实验楼D,lab,2026-05-10 00:00:00,346.55,11.47,115.86,337.95,6.7,11.0,26.6,50.9,9.8,FCU-D-04,normal
R02266,BLD-D,科研实验楼D,lab,2026-05-10 03:00:00,334.73,11.24,111.36,334.2,7.3,10.9,26.4,55.9,13.8,FCU-D-04,normal
R02267,BLD-D,科研实验楼D,lab,2026-05-10 06:00:00,348.53,11.14,115.25,368.61,6.5,11.4,27.3,49.8,65.7,FCU-D-04,normal
R02268,BLD-D,科研实验楼D,lab,2026-05-10 09:00:00,470.87,12.09,157.27,458.17,7.1,11.4,29.6,55.5,76.1,FCU-D-04,normal
R02269,BLD-D,科研实验楼D,lab,2026-05-10 12:00:00,436.01,11.63,144.23,431.28,6.7,12.6,28.6,54.5,91.3,FCU-D-04,normal
R02270,BLD-D,科研实验楼D,lab,2026-05-10 15:00:00,466.41,11.92,155.26,442.08,6.7,12.2,29.8,58.4,91.0,FCU-D-04,normal
R02271,BLD-D,科研实验楼D,lab,2026-05-10 18:00:00,405.93,11.7,135.84,397.1,6.7,11.1,30.5,51.8,95,FCU-D-04,normal
R02272,BLD-D,科研实验楼D,lab,2026-05-10 21:00:00,369.23,11.41,123.28,376.37,7.2,12.4,30.9,51.9,9.6,FCU-D-04,normal
R02273,BLD-A,综合教学楼A,teaching,2026-05-11 00:00:00,228.06,9.52,75.71,238.71,6.8,11.1,25.8,46.1,7.6,AHU-A-01,normal
R02274,BLD-A,综合教学楼A,teaching,2026-05-11 03:00:00,226.8,9.45,75.15,228.23,6.8,11.9,28.2,47.0,3.8,AHU-A-01,normal
R02275,BLD-A,综合教学楼A,teaching,2026-05-11 06:00:00,264.34,9.85,88.16,249.74,7.1,12.8,28.7,52.0,35.7,AHU-A-01,normal
R02276,BLD-A,综合教学楼A,teaching,2026-05-11 09:00:00,321.2,10.2,106.95,321.95,6.4,11.8,28.8,48.5,44.3,AHU-A-01,normal
R02277,BLD-A,综合教学楼A,teaching,2026-05-11 12:00:00,303.13,9.89,100.16,297.64,6.8,11.4,28.6,46.4,69.7,AHU-A-01,normal
R02278,BLD-A,综合教学楼A,teaching,2026-05-11 15:00:00,309.66,9.94,102.44,289.96,6.8,11.2,30.9,48.2,77.2,AHU-A-01,normal
R02279,BLD-A,综合教学楼A,teaching,2026-05-11 18:00:00,265.34,9.68,88.11,264.38,6.4,11.0,31.0,50.7,82.7,AHU-A-01,normal
R02280,BLD-A,综合教学楼A,teaching,2026-05-11 21:00:00,297.15,9.28,89.57,234.18,6.3,11.7,30.4,48.5,6.4,AHU-A-01,abnormal
R02281,BLD-B,行政办公楼B,office,2026-05-11 00:00:00,212.7,7.81,70.17,210.78,6.6,12.5,27.9,51.9,6.3,CH-B-02,normal
R02282,BLD-B,行政办公楼B,office,2026-05-11 03:00:00,193.09,7.45,62.93,195.96,6.7,11.0,27.8,53.1,9.2,CH-B-02,normal
R02283,BLD-B,行政办公楼B,office,2026-05-11 06:00:00,241.53,8.01,79.86,236.29,6.9,12.3,28.0,51.7,45.6,CH-B-02,normal
R02284,BLD-B,行政办公楼B,office,2026-05-11 09:00:00,290.51,8.25,95.8,275.16,6.4,10.9,27.8,54.0,62.5,CH-B-02,normal
R02285,BLD-B,行政办公楼B,office,2026-05-11 12:00:00,288.0,8.18,94.78,269.97,7.1,12.3,29.8,53.4,77.9,CH-B-02,normal
R02286,BLD-B,行政办公楼B,office,2026-05-11 15:00:00,299.43,8.28,98.83,289.06,7.5,11.0,30.5,49.5,71.6,CH-B-02,normal
R02287,BLD-B,行政办公楼B,office,2026-05-11 18:00:00,245.56,7.91,80.97,255.79,6.4,12.5,29.8,54.3,91.0,CH-B-02,normal
R02288,BLD-B,行政办公楼B,office,2026-05-11 21:00:00,229.48,7.81,75.71,244.96,7.0,12.1,32.6,51.3,8.0,CH-B-02,normal
R02289,BLD-C,图书信息楼C,library,2026-05-11 00:00:00,265.63,8.62,84.66,252.32,6.8,11.5,27.1,55.3,11.1,CT-C-03,normal
R02290,BLD-C,图书信息楼C,library,2026-05-11 03:00:00,277.21,8.74,88.67,260.71,6.1,11.8,27.3,47.1,8.1,CT-C-03,normal
R02291,BLD-C,图书信息楼C,library,2026-05-11 06:00:00,298.25,8.79,95.16,275.67,7.1,12.7,27.6,48.2,52.8,CT-C-03,normal
R02292,BLD-C,图书信息楼C,library,2026-05-11 09:00:00,390.0,9.4,125.25,405.59,6.7,10.9,29.1,53.9,73.9,CT-C-03,normal
R02293,BLD-C,图书信息楼C,library,2026-05-11 12:00:00,396.57,9.42,127.44,412.28,7.0,10.9,30.6,48.1,75.8,CT-C-03,normal
R02294,BLD-C,图书信息楼C,library,2026-05-11 15:00:00,387.17,9.28,123.95,358.47,6.1,11.0,30.3,57.2,88.2,CT-C-03,normal
R02295,BLD-C,图书信息楼C,library,2026-05-11 18:00:00,306.41,8.73,97.58,300.91,6.1,12.7,31.3,46.1,95,CT-C-03,normal
R02296,BLD-C,图书信息楼C,library,2026-05-11 21:00:00,318.45,9.03,102.67,319.05,7.1,12.0,32.6,56.9,8.2,CT-C-03,normal
R02297,BLD-D,科研实验楼D,lab,2026-05-11 00:00:00,331.33,11.24,110.22,317.62,6.2,12.8,27.9,56.7,11.2,FCU-D-04,normal
R02298,BLD-D,科研实验楼D,lab,2026-05-11 03:00:00,352.54,11.5,117.92,380.29,7.4,11.9,28.1,53.3,12.1,FCU-D-04,normal
R02299,BLD-D,科研实验楼D,lab,2026-05-11 06:00:00,379.77,11.57,126.76,405.06,6.5,11.2,29.1,59.3,70.7,FCU-D-04,normal
R02300,BLD-D,科研实验楼D,lab,2026-05-11 09:00:00,464.73,12.01,154.98,470.45,7.4,12.0,28.8,58.1,70.9,FCU-D-04,normal
R02301,BLD-D,科研实验楼D,lab,2026-05-11 12:00:00,449.09,11.77,149.03,431.07,7.2,11.4,29.6,51.9,75.2,FCU-D-04,normal
R02302,BLD-D,科研实验楼D,lab,2026-05-11 15:00:00,427.99,11.47,141.06,447.72,7.3,11.6,30.2,52.4,87.2,FCU-D-04,normal
R02303,BLD-D,科研实验楼D,lab,2026-05-11 18:00:00,456.52,11.04,137.63,322.44,6.2,12.6,31.1,47.0,95,FCU-D-04,abnormal
R02304,BLD-D,科研实验楼D,lab,2026-05-11 21:00:00,361.51,11.29,120.41,360.97,7.4,11.2,31.8,56.8,12.0,FCU-D-04,normal
